File,Release Number,LOC,LOC touched,Number of Revisions,Fix Count,Authors,LOC added,Max LOC added,Average LOC added,Churn,Max Churn,Average Churn,Change Set Size,Max Change Set Size,Average Change Set Size,Release Length,Weighted Release Length,Actual
lib/java/src/org/apache/thrift/transport/TNonblockingServerSocket.java,1,150,30,2,2,1,6,5,3.0,-18,0,-9.0,59,45,-9.0,353916,2359.440000,T
lib/java/test/org/apache/thrift/server/ServerTestBase.java,1,485,42,3,3,1,36,19,12.0,30,16,10.0,47,45,10.0,353916,729.723711,T
lib/java/test/org/apache/thrift/TestShortStack.java,1,116,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,3051.000000,F
lib/javame/src/org/apache/thrift/transport/TTransportException.java,1,80,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,4423.950000,F
lib/java/src/org/apache/thrift/async/TAsyncClientManager.java,1,195,79,2,2,2,54,54,54.0,28,30,14.0,46,45,14.0,353916,1814.953846,F
lib/java/src/org/apache/thrift/transport/TSaslClientTransport.java,1,107,1,1,1,1,0,0,0.0,-2,0,-2.0,45,45,-2.0,353916,3307.626168,F
lib/java/src/org/apache/thrift/transport/TFastFramedTransport.java,1,188,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,1882.531915,T
lib/java/src/org/apache/thrift/protocol/TProtocolUtil.java,1,220,110,2,2,1,86,84,43.0,62,62,31.0,59,45,31.0,353916,1608.709091,T
lib/java/src/org/apache/thrift/protocol/TSet.java,1,42,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,8426.571429,F
lib/java/src/org/apache/thrift/TUnion.java,1,234,41,2,2,1,13,10,6.5,-15,0,-7.5,4,2,-7.5,353916,1512.461538,T
lib/java/src/org/apache/thrift/TBaseHelper.java,1,302,3,1,1,1,3,3,3.0,3,3,3.0,2,2,3.0,353916,1171.907285,T
lib/java/src/org/apache/thrift/protocol/TStruct.java,1,36,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,9831.000000,F
lib/javame/src/org/apache/thrift/meta_data/MapMetaData.java,1,51,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,353916,6939.529412,F
